"","X","Species","decimalLatitude","decimalLongitude","year","month","basisOfRecord","iucnRedListCategory","year_char","elevation","decimalLongitude.1","decimalLatitude.1","optional"
"249",249,"Elk",40.372425,-105.524637,2019,"Apr","HUMAN_OBSERVATION","LC","2019",2366,-105.524637,40.372425,TRUE
"250",250,"Elk",40.387928,-105.466958,2019,"Apr","HUMAN_OBSERVATION","LC","2019",2309,-105.466958,40.387928,TRUE
"251",251,"Elk",40.37873,-105.489205,2019,"Apr","HUMAN_OBSERVATION","LC","2019",2296,-105.489205,40.37873,TRUE
"252",252,"Elk",39.470723,-105.36034,2019,"Apr","HUMAN_OBSERVATION","LC","2019",2432,-105.36034,39.470723,TRUE
"253",253,"Elk",40.391681,-105.427925,2019,"Apr","HUMAN_OBSERVATION","LC","2019",2246,-105.427925,40.391681,TRUE
"254",254,"Elk",40.384522,-105.19742,2019,"Apr","HUMAN_OBSERVATION","LC","2019",1614,-105.19742,40.384522,TRUE
"255",255,"Elk",40.132984,-105.227748,2019,"Apr","HUMAN_OBSERVATION","LC","2019",1658,-105.227748,40.132984,TRUE
"256",256,"Elk",39.716176,-105.229728,2019,"Apr","HUMAN_OBSERVATION","LC","2019",2134,-105.229728,39.716176,TRUE
"257",257,"Elk",39.69307,-105.27613,2019,"Apr","HUMAN_OBSERVATION","LC","2019",2406,-105.27613,39.69307,TRUE
"258",258,"Elk",40.123887,-105.44319,2019,"Apr","HUMAN_OBSERVATION","LC","2019",2598,-105.44319,40.123887,TRUE
"259",259,"Elk",40.25712,-105.290597,2019,"Apr","HUMAN_OBSERVATION","LC","2019",1810,-105.290597,40.25712,TRUE
"260",260,"Elk",39.63578,-105.3143,2019,"Apr","HUMAN_OBSERVATION","LC","2019",2173,-105.3143,39.63578,TRUE
"261",261,"Elk",40.415771,-107.61225,2019,"Apr","HUMAN_OBSERVATION","LC","2019",2239,-107.61225,40.415771,TRUE
"262",262,"Elk",40.374067,-105.551878,2019,"May","HUMAN_OBSERVATION","LC","2019",2459,-105.551878,40.374067,TRUE
"263",263,"Elk",40.403922,-105.626617,2019,"May","HUMAN_OBSERVATION","LC","2019",2615,-105.626617,40.403922,TRUE
"264",264,"Elk",40.817905,-105.085884,2019,"May","HUMAN_OBSERVATION","LC","2019",1715,-105.085884,40.817905,TRUE
"265",265,"Elk",37.08277,-104.506514,2019,"May","HUMAN_OBSERVATION","LC","2019",2135,-104.506514,37.08277,TRUE
"266",266,"Elk",40.363931,-105.301474,2019,"May","HUMAN_OBSERVATION","LC","2019",2175,-105.301474,40.363931,TRUE
"267",267,"Elk",40.369798,-105.242668,2019,"May","HUMAN_OBSERVATION","LC","2019",1766,-105.242668,40.369798,TRUE
"268",268,"Elk",39.937969,-105.125066,2019,"May","HUMAN_OBSERVATION","LC","2019",1637,-105.125066,39.937969,TRUE
"269",269,"Elk",39.936927,-105.125639,2019,"May","HUMAN_OBSERVATION","LC","2019",1637,-105.125639,39.936927,TRUE
"270",270,"Elk",40.364449,-105.585442,2019,"May","HUMAN_OBSERVATION","LC","2019",2511,-105.585442,40.364449,TRUE
"271",271,"Elk",39.935596,-105.124217,2019,"May","HUMAN_OBSERVATION","LC","2019",1629,-105.124217,39.935596,TRUE
"272",272,"Elk",40.389778,-105.561133,2019,"May","HUMAN_OBSERVATION","LC","2019",2432,-105.561133,40.389778,TRUE
"273",273,"Elk",39.901395,-105.21032,2019,"May","HUMAN_OBSERVATION","LC","2019",1818,-105.21032,39.901395,TRUE
"274",274,"Elk",40.368157,-105.55426,2019,"May","HUMAN_OBSERVATION","LC","2019",2459,-105.55426,40.368157,TRUE
"275",275,"Elk",40.002334,-107.822224,2019,"May","HUMAN_OBSERVATION","LC","2019",1960,-107.822224,40.002334,TRUE
"276",276,"Elk",40.377284,-105.521665,2019,"May","HUMAN_OBSERVATION","LC","2019",2315,-105.521665,40.377284,TRUE
"277",277,"Elk",37.951028,-107.854453,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2819,-107.854453,37.951028,TRUE
"278",278,"Elk",40.312199,-105.677399,2019,"Jun","HUMAN_OBSERVATION","LC","2019",3560,-105.677399,40.312199,TRUE
"279",279,"Elk",40.012827,-105.217716,2019,"Jun","HUMAN_OBSERVATION","LC","2019",1605,-105.217716,40.012827,TRUE
"280",280,"Elk",40.323232,-105.875584,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2877,-105.875584,40.323232,TRUE
"281",281,"Elk",39.709287,-105.306167,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2347,-105.306167,39.709287,TRUE
"282",282,"Elk",40.3619,-105.581933,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2523,-105.581933,40.3619,TRUE
"283",283,"Elk",40.358975,-105.593492,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2516,-105.593492,40.358975,TRUE
"284",284,"Elk",40.339742,-105.509613,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2419,-105.509613,40.339742,TRUE
"285",285,"Elk",40.400264,-105.59329,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2548,-105.59329,40.400264,TRUE
"286",286,"Elk",40.262439,-105.831406,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2659,-105.831406,40.262439,TRUE
"287",287,"Elk",40.411099,-105.64277,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2681,-105.64277,40.411099,TRUE
"288",288,"Elk",40.372677,-105.617863,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2656,-105.617863,40.372677,TRUE
"289",289,"Elk",40.372083,-105.6182,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2656,-105.6182,40.372083,TRUE
"290",290,"Elk",40.355322,-105.615405,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2466,-105.615405,40.355322,TRUE
"291",291,"Elk",40.350277,-105.565002,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2400,-105.565002,40.350277,TRUE
"292",292,"Elk",40.360133,-105.572875,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2468,-105.572875,40.360133,TRUE
"293",293,"Elk",40.365983,-105.537833,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2351,-105.537833,40.365983,TRUE
"294",294,"Elk",40.430012,-105.510345,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2475,-105.510345,40.430012,TRUE
"295",295,"Elk",40.359208,-105.553742,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2359,-105.553742,40.359208,TRUE
"296",296,"Elk",40.405728,-105.596358,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2548,-105.596358,40.405728,TRUE
"297",297,"Elk",40.356453,-105.59745,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2451,-105.59745,40.356453,TRUE
"298",298,"Elk",40.312055,-105.679225,2019,"Jun","HUMAN_OBSERVATION","LC","2019",3560,-105.679225,40.312055,TRUE
"299",299,"Elk",40.386497,-105.522507,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2340,-105.522507,40.386497,TRUE
"300",300,"Elk",40.353462,-105.8573,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2811,-105.8573,40.353462,TRUE
"301",301,"Elk",40.393497,-105.705574,2019,"Jun","HUMAN_OBSERVATION","LC","2019",3578,-105.705574,40.393497,TRUE
"302",302,"Elk",40.348358,-105.528931,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2447,-105.528931,40.348358,TRUE
"303",303,"Elk",40.390164,-105.625666,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2841,-105.625666,40.390164,TRUE
"304",304,"Elk",40.971995,-105.072822,2019,"Jun","HUMAN_OBSERVATION","LC","2019",1940,-105.072822,40.971995,TRUE
"305",305,"Elk",39.23328,-106.669712,2019,"Jun","HUMAN_OBSERVATION","LC","2019",3418,-106.669712,39.23328,TRUE
"306",306,"Elk",40.354602,-105.630866,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2542,-105.630866,40.354602,TRUE
"307",307,"Elk",40.393398,-105.626595,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2724,-105.626595,40.393398,TRUE
"308",308,"Elk",40.274988,-105.835862,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2657,-105.835862,40.274988,TRUE
"309",309,"Elk",40.359397,-105.553017,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2359,-105.553017,40.359397,TRUE
"310",310,"Elk",40.36972,-105.591667,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2556,-105.591667,40.36972,TRUE
"311",311,"Elk",40.366589,-105.572889,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2468,-105.572889,40.366589,TRUE
"312",312,"Elk",40.40246,-105.664781,2019,"Jun","HUMAN_OBSERVATION","LC","2019",3153,-105.664781,40.40246,TRUE
"313",313,"Elk",40.384031,-105.470658,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2309,-105.470658,40.384031,TRUE
"314",314,"Elk",38.581219,-106.178199,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2800,-106.178199,38.581219,TRUE
"315",315,"Elk",40.357157,-105.701979,2019,"Jun","HUMAN_OBSERVATION","LC","2019",3513,-105.701979,40.357157,TRUE
"316",316,"Elk",40.403564,-105.613922,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2648,-105.613922,40.403564,TRUE
"317",317,"Elk",40.35822,-105.594878,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2451,-105.594878,40.35822,TRUE
"318",318,"Elk",40.404987,-105.621643,2019,"Jun","HUMAN_OBSERVATION","LC","2019",2627,-105.621643,40.404987,TRUE
"319",319,"Elk",40.287638,-105.664497,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3222,-105.664497,40.287638,TRUE
"320",320,"Elk",40.297441,-105.645889,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3047,-105.645889,40.297441,TRUE
"321",321,"Elk",37.937424,-107.812197,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2702,-107.812197,37.937424,TRUE
"322",322,"Elk",38.0727,-107.81927,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2729,-107.81927,38.0727,TRUE
"323",323,"Elk",40.408029,-105.7358,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3205,-105.7358,40.408029,TRUE
"324",324,"Elk",40.40244,-105.709666,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3643,-105.709666,40.40244,TRUE
"325",325,"Elk",37.96859,-107.987593,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2651,-107.987593,37.96859,TRUE
"326",326,"Elk",37.951247,-107.857147,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2819,-107.857147,37.951247,TRUE
"327",327,"Elk",37.945098,-107.837543,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2677,-107.837543,37.945098,TRUE
"328",328,"Elk",40.440993,-105.754497,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3554,-105.754497,40.440993,TRUE
"329",329,"Elk",37.946808,-107.853876,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2697,-107.853876,37.946808,TRUE
"330",330,"Elk",37.95055,-107.854072,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2819,-107.854072,37.95055,TRUE
"331",331,"Elk",40.418968,-105.812341,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3339,-105.812341,40.418968,TRUE
"332",332,"Elk",40.411259,-105.738602,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3595,-105.738602,40.411259,TRUE
"333",333,"Elk",40.422049,-105.751049,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3593,-105.751049,40.422049,TRUE
"334",334,"Elk",40.427936,-105.758061,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3674,-105.758061,40.427936,TRUE
"335",335,"Elk",40.398761,-105.573157,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2479,-105.573157,40.398761,TRUE
"336",336,"Elk",40.444614,-105.75016,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3554,-105.75016,40.444614,TRUE
"337",337,"Elk",39.959328,-105.199692,2019,"Jul","HUMAN_OBSERVATION","LC","2019",1718,-105.199692,39.959328,TRUE
"338",338,"Elk",38.881904,-105.173744,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2909,-105.173744,38.881904,TRUE
"339",339,"Elk",40.254813,-105.792129,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2658,-105.792129,40.254813,TRUE
"340",340,"Elk",40.432477,-105.765223,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3626,-105.765223,40.432477,TRUE
"341",341,"Elk",40.442921,-105.752707,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3554,-105.752707,40.442921,TRUE
"342",342,"Elk",40.442651,-105.752567,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3554,-105.752567,40.442651,TRUE
"343",343,"Elk",40.440942,-105.755582,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3554,-105.755582,40.440942,TRUE
"344",344,"Elk",40.404825,-105.710995,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3643,-105.710995,40.404825,TRUE
"345",345,"Elk",40.3657,-105.854438,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2779,-105.854438,40.3657,TRUE
"346",346,"Elk",40.412595,-105.816895,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3265,-105.816895,40.412595,TRUE
"347",347,"Elk",40.329665,-105.854702,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2699,-105.854702,40.329665,TRUE
"348",348,"Elk",40.289944,-105.662455,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3222,-105.662455,40.289944,TRUE
"349",349,"Elk",37.246925,-107.059586,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2303,-107.059586,37.246925,TRUE
"350",350,"Elk",40.403363,-105.659662,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3153,-105.659662,40.403363,TRUE
"351",351,"Elk",39.592013,-105.332817,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2408,-105.332817,39.592013,TRUE
"352",352,"Elk",40.369105,-105.63991,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3025,-105.63991,40.369105,TRUE
"353",353,"Elk",40.354456,-105.661539,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2803,-105.661539,40.354456,TRUE
"354",354,"Elk",40.379524,-105.493042,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2296,-105.493042,40.379524,TRUE
"355",355,"Elk",40.402562,-105.709938,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3643,-105.709938,40.402562,TRUE
"356",356,"Elk",40.439722,-105.75411,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3554,-105.75411,40.439722,TRUE
"357",357,"Elk",40.422897,-105.709137,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3315,-105.709137,40.422897,TRUE
"358",358,"Elk",40.37885,-105.521362,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2315,-105.521362,40.37885,TRUE
"359",359,"Elk",40.251249,-105.820119,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2590,-105.820119,40.251249,TRUE
"360",360,"Elk",40.373089,-105.630903,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2829,-105.630903,40.373089,TRUE
"361",361,"Elk",40.361396,-105.792077,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3497,-105.792077,40.361396,TRUE
"362",362,"Elk",40.433995,-105.768112,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3514,-105.768112,40.433995,TRUE
"363",363,"Elk",40.425092,-105.753678,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3674,-105.753678,40.425092,TRUE
"364",364,"Elk",40.3281,-105.599321,2019,"Jul","HUMAN_OBSERVATION","LC","2019",2635,-105.599321,40.3281,TRUE
"365",365,"Elk",40.412598,-105.73011,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3682,-105.73011,40.412598,TRUE
"366",366,"Elk",40.42482,-105.75351,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3593,-105.75351,40.42482,TRUE
"367",367,"Elk",40.406336,-105.720487,2019,"Jul","HUMAN_OBSERVATION","LC","2019",3521,-105.720487,40.406336,TRUE
"368",368,"Elk",40.330032,-105.599495,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2635,-105.599495,40.330032,TRUE
"369",369,"Elk",40.289669,-105.671219,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3380,-105.671219,40.289669,TRUE
"370",370,"Elk",40.370576,-105.851905,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2752,-105.851905,40.370576,TRUE
"371",371,"Elk",40.393392,-105.694237,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3489,-105.694237,40.393392,TRUE
"372",372,"Elk",40.379704,-105.853996,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2733,-105.853996,40.379704,TRUE
"373",373,"Elk",40.42516,-105.756422,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3674,-105.756422,40.42516,TRUE
"374",374,"Elk",40.377206,-105.521665,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2315,-105.521665,40.377206,TRUE
"375",375,"Elk",40.340313,-105.626801,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2783,-105.626801,40.340313,TRUE
"376",376,"Elk",40.440593,-105.75346,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3554,-105.75346,40.440593,TRUE
"377",377,"Elk",40.299492,-105.84185,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2678,-105.84185,40.299492,TRUE
"378",378,"Elk",40.439888,-105.772947,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3514,-105.772947,40.439888,TRUE
"379",379,"Elk",40.330233,-105.598892,2019,"Aug","HUMAN_OBSERVATION","LC","2019",2635,-105.598892,40.330233,TRUE
"380",380,"Elk",40.429715,-105.752384,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3674,-105.752384,40.429715,TRUE
"381",381,"Elk",40.287128,-105.639671,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3154,-105.639671,40.287128,TRUE
"382",382,"Elk",40.276356,-105.636635,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3163,-105.636635,40.276356,TRUE
"383",383,"Elk",40.28635,-105.665817,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3222,-105.665817,40.28635,TRUE
"384",384,"Elk",40.435522,-105.766083,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3604,-105.766083,40.435522,TRUE
"385",385,"Elk",40.294405,-105.650842,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3124,-105.650842,40.294405,TRUE
"386",386,"Elk",40.401447,-105.709883,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3643,-105.709883,40.401447,TRUE
"387",387,"Elk",40.448036,-105.750586,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3554,-105.750586,40.448036,TRUE
"388",388,"Elk",40.424781,-105.753853,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3593,-105.753853,40.424781,TRUE
"389",389,"Elk",40.448199,-105.750735,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3554,-105.750735,40.448199,TRUE
"390",390,"Elk",40.447047,-105.751706,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3554,-105.751706,40.447047,TRUE
"391",391,"Elk",40.446982,-105.752462,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3554,-105.752462,40.446982,TRUE
"392",392,"Elk",40.44841,-105.750085,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3554,-105.750085,40.44841,TRUE
"393",393,"Elk",40.424972,-105.753753,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3593,-105.753753,40.424972,TRUE
"394",394,"Elk",40.41054,-105.730562,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3682,-105.730562,40.41054,TRUE
"395",395,"Elk",40.440838,-105.754541,2019,"Aug","HUMAN_OBSERVATION","LC","2019",3554,-105.754541,40.440838,TRUE
"396",396,"Elk",40.294075,-105.657191,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3124,-105.657191,40.294075,TRUE
"397",397,"Elk",40.399533,-105.847281,2019,"Sep","HUMAN_OBSERVATION","LC","2019",2769,-105.847281,40.399533,TRUE
"398",398,"Elk",40.35662,-105.604562,2019,"Sep","HUMAN_OBSERVATION","LC","2019",2458,-105.604562,40.35662,TRUE
"399",399,"Elk",40.367325,-105.697528,2019,"Sep","HUMAN_OBSERVATION","LC","2019",2838,-105.697528,40.367325,TRUE
"400",400,"Elk",40.293466,-105.654515,2019,"Sep","HUMAN_OBSERVATION","LC","2019",3124,-105.654515,40.293466,TRUE
"401",401,"Elk",40.366864,-105.502842,2019,"Sep","HUMAN_OBSERVATION","LC","2019",2312,-105.502842,40.366864,TRUE
